bill,date,code,sp,quantity,price,revenue,discount
,,MAG-707024,Bộ Bánh Xe Khổng Lồ 20 Mảnh,1,"1,190,000","1,190,000",
,,PL70204,Xe moto và người lái,1,"349,000","209,000","140,000"
170003,14/07/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
170004,14/07/2023,WH1012Z,Xe ủi nhỏ Driven,1,"429,000","429,000",
,,125YYFL,Yoyo Promotion Funnyland,1,"139,000",,"139,000"
170005,14/07/2023,PL5374,Ice Sculptor,1,"169,000","101,000","68,000"
,,PL70733,Blindpack nhân vật Playmobil Season 21 (Nữ),1,"99,000","99,000",
170006,14/07/2023,PL70381,Đầu bếp bánh ngọt,1,"149,000","149,000",
170007,14/07/2023,MAG-707020,Bộ Siêu Xe Biến Hình Mở Rộng 18 Mảnh,1,"1,190,000","990,000","200,000"
170008,14/07/2023,444-800,Xe trượt scooter 3 bánh GLOBBER ELITE PRIME cho ,1,"2,880,000","2,880,000",
,,TM-424697,Big Train Base,1,"990,000","594,000","396,000"
170009,14/07/2023,HP0088,Bộ làm bánh Harp,1,"849,000","679,000","170,000"
,,HP32247,Máy làm đá bào Harp,1,"1,090,000","990,000","100,000"
,,HP73322,Bể cá cầu vồng Harp,1,"1,590,000","1,590,000",
,,DL32650,Bộ tủ lạnh Dalimi,1,"1,190,000","1,071,000","119,000"
,,DL73040,Bộ nhà bếp Dalimi,1,"2,190,000","2,190,000",
170010,14/07/2023,DL73166,Máy Rửa Chén Dalimi,1,"1,090,000","981,000","109,000"
,,DL32676,Cửa hàng Hamburger Dalimi,1,"1,090,000","1,090,000",
,,4.52112E+12,POKEMON Terrarium 12 ,6,"299,000","1,794,000",
,,4.52112E+12,POKEMON Terrarium Happy Mainichi,6,"349,000","2,094,000",
,,DL73050,Bộ lều và dụng cụ cắm trại Dalimi,1,"1,190,000","1,190,000",
170011,14/07/2023,TM-110699,Princess Room,1,"1,299,000","1,299,000",
190001,14/07/2023,HP0088,Bộ làm bánh Harp,1,"849,000","679,000","170,000"
190002,14/07/2023,AN6077Z,Ống Côn trùng Terra,1,"399,000","399,000",
190003,14/07/2023,SG 531,Thử thách Bánh Xe Rừng Xanh,1,"590,000","590,000",
190004,14/07/2023,TM-866312,Tomica Dream Hello Kitty Collection B'17,1,"180,000","108,000","72,000"
190005,14/07/2023,AN2771Z,Thế giới Tiền sử Terra,1,"990,000","990,000",
190006,14/07/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
SO0001,14/07/2023,TM-869689,Tomica Handy Map,1,"439,000","132,000","307,000"
SO0002,14/07/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",
SO0003,14/07/2023,SGM 506,Thử Thách Tập Hợp Chim Cánh Cụt,1,"590,000","590,000",
SO0004,14/07/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
SO0005,14/07/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
SO0006,14/07/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
SO0008,14/07/2023,TM-147503,Bộ Búp Bê Hoàng Tử Đặc Biệt,1,"1,299,000","389,000","910,000"
,,TM-971580,Lw-15 Phụ Kiện Váy Cưới Đính Hoa,1,"360,000","180,000","180,000"
SO0009,14/07/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",
SO0010,14/07/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",
,,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
,,SG 401,Thử thách IQ Mini,1,"149,000","149,000",
,,SG 306,Thử thách IQ Twins,1,"279,000","279,000",
,,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
,,SG 488,Thử thách IQ Twist,1,"279,000","279,000",
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",
SO0011,14/07/2023,MAG-715013,Bộ mở rộng 14 mảnh,1,"690,000","590,000","100,000"
SO0012,14/07/2023,SGM 506,Thử Thách Tập Hợp Chim Cánh Cụt,1,"590,000","590,000",
20001,15/07/2023,TM-432982,Tomica Auto Car Port,1,"1,600,000","960,000","640,000"
20002,15/07/2023,TM-470700,Shinkansen Super Komachi Set,1,"1,190,000","714,000","476,000"
20003,15/07/2023,MAG-701005,Bộ cơ bản 30 mảnh,1,"1,290,000","990,000","300,000"
,,MAG-701014,Bộ cơ bản 90 mảnh,1,"3,490,000","3,490,000",
,,MAG-707023,Bộ Xe Thám Hiểm Jungle Rally (Kèm Nhân Vật) ,1,"590,000","590,000",
,,PL6976,Gamekeeper with Tiger,1,"199,000",,"199,000"
20004,15/07/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
,,BX2089Z,Bộ tháp vòng và gạch mềm,1,"690,000","690,000",
,,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
20005,15/07/2023,HP32257,Máy làm sticker 3D Harp,1,"990,000","990,000",
20006,15/07/2023,DL73169,Máy Giặt Dalimi,1,"890,000","801,000","89,000"
20007,15/07/2023,TM-883494,DX Parking T-Kun Carrier Truck,1,"749,000","224,000","525,000"
,,TM-392606,32 Daihatsu Move,1,"89,000","44,000","45,000"
,,TM-397618,07 Impreza WRX,1,"89,000","44,000","45,000"
,,TM-841906,SC-07 Star Wars Star Cars,1,"199,000","99,000","100,000"
,,TM-392484,120 Nissan Leaf,1,"89,000","44,000","45,000"
,,TM-439073,61 BMW Z4,1,"89,000","44,000","45,000"
,,TM-801122,14 Formula,1,"89,000","44,000","45,000"
,,TM-472261,Đồ chơi 10 Lotus Exige R-GT SP,1,"89,000","44,000","45,000"
20008,15/07/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",
,,BX1206Z,Đàn ghita Cún cưng B.Toys,1,"1,190,000","952,000","238,000"
,,KG2845COL1,Kính mát Frozen 1_KG2845COL1,1,"280,000",,"280,000"
20009,15/07/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
20010,15/07/2023,MAG-701003,Bộ cơ bản 14 mảnh,1,"690,000","490,000","200,000"
20011,15/07/2023,TM-831334,SC-04 Star Cars C-3Po,1,"199,000","99,000","100,000"
20012,15/07/2023,HRT-002,Kính chống tia cực tím Babiators mắt trái tim - ,1,"695,000","695,000",
,,BLU-020,Kính chống tia cực tím Babiators thủy thủ có ,1,"925,000","925,000",
20013,15/07/2023,RB-8840,Rubik's 3x3,1,"349,000","279,000","70,000"
20014,15/07/2023,TM-866312,Tomica Dream Hello Kitty Collection B'17,1,"180,000","90,000","90,000"
,,TM-449065,DM-12 Wagon Mickey,1,"160,000","80,000","80,000"
,,TM-834922,DM Tsum Tsum Chip,1,"180,000","90,000","90,000"
20015,15/07/2023,MAG-701005,Bộ cơ bản 30 mảnh,1,"1,290,000","990,000","300,000"
,,BD37108Z,Bộ phụ kiện OG,1,"289,000","100,000","189,000"
,,BD37075Z,Bộ vớ OG,1,"289,000","100,000","189,000"
,,BD31197Z,OG Gabe Doll - Surfer Boy,1,"979,000","299,000","680,000"
,,BD31119Z,Family Doctor Doll - Nicola,1,"1,469,000","499,000","970,000"
,,BD60060Z,OG Deluxe Retro Bowling Outfit,1,"569,000","100,000","469,000"
,,BD37120Z,Giày OG,1,"289,000","100,000","189,000"
,,BD30375Z,OG Food Truck Outfit,1,"469,000","100,000","369,000"
,,BD30375Z,OG Food Truck Outfit,1,"469,000","100,000","369,000"
,,BD31165AZ,OG Everly Doll - Deluxe Bowling W/ Book,1,"1,469,000","499,000","970,000"
20016,15/07/2023,PL9269,Nội thất phòng bếp,1,"690,000","690,000",
20017,15/07/2023,TM-851097,DM Tsum Tsum Perry,1,"180,000","90,000","90,000"
,,TM-449065,DM-12 Wagon Mickey,1,"160,000","80,000","80,000"
,,TM-840541,Tsum Tsum Alien (Tsum),1,"180,000","90,000","90,000"
,,TM-831310,Sc-02 Star Cars Storm Trooper Star War,1,"199,000","99,000","100,000"
,,TM-975342,Star Wars Star Cars Yoda l Bub200 Y,1,"199,000","99,000","100,000"
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
,,TM-820420,Dream TF Bumblebee,1,"140,000","70,000","70,000"
,,TM-840558,Tsum Tsum Stitch (Tsum),1,"180,000","90,000","90,000"
20018,15/07/2023,DL32677,Cửa Hàng Kem Dalimi,1,"1,490,000","1,490,000",
,,TM-866312,Tomica Dream Hello Kitty Collection B'17,2,"180,000","180,000","180,000"
20019,15/07/2023,4.52112E+12,POKEMON Terrarium 12 ,1,"299,000","299,000",
,,DL32650,Bộ tủ lạnh Dalimi,1,"1,190,000","1,071,000","119,000"
150001,15/07/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",
150002,15/07/2023,AN2772Z,Thế giới Đại dương Terra,1,"990,000","990,000",
150003,15/07/2023,DL73261,Máy Xay Sinh Tố Dalimi,1,"890,000","890,000",
150004,15/07/2023,AN2771Z,Thế giới Tiền sử Terra,1,"990,000","990,000",
150005,15/07/2023,MAG-701014,Bộ cơ bản 90 mảnh,1,"3,490,000","3,490,000",
,,PL6976,Gamekeeper with Tiger,1,"199,000",,"199,000"
150006,15/07/2023,DL73045,Bệnh Viện Thú Cưng Dalimi,1,"790,000","790,000",
150007,15/07/2023,MAG-701003,Bộ cơ bản 14 mảnh,1,"690,000","490,000","200,000"
150008,15/07/2023,DL73168,Bồn Rửa Chén Dalimi,1,"890,000","890,000",
150009,15/07/2023,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","449,000",
150010,15/07/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",
150011,15/07/2023,MAG-701005,Bộ cơ bản 30 mảnh,1,"1,290,000","990,000","300,000"
150012,15/07/2023,DL32650,Bộ tủ lạnh Dalimi,1,"1,190,000","1,071,000","119,000"
,,HP73207,Bộ dụng cụ đóng dấu Harp,1,"890,000","890,000",
150013,15/07/2023,DL73001,Búp bê Doremi bé nhỏ Dalimi,1,"790,000","790,000",
,,DL32694,Xe Cấp Cứu Bệnh Viện Dalimi,1,"1,190,000","1,190,000",
150014,15/07/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",
150015,15/07/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",
150016,15/07/2023,MAG-701003,Bộ cơ bản 14 mảnh,1,"690,000","490,000","200,000"
150017,15/07/2023,MAG-701003,Bộ cơ bản 14 mảnh,1,"690,000","490,000","200,000"
,,MAG-707022,Bộ Xe Đua Kart Rally (Kèm Nhân Vật) Magformers,1,"590,000","590,000",
150018,15/07/2023,MAG-715013,Bộ mở rộng 14 mảnh,1,"690,000","590,000","100,000"
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
170001,15/07/2023,PL70286,SCOOBY-DOO! Bộ máy bí ẩn,1,"1,790,000","1,074,000","716,000"
,,PL70287,SCOOBY-DOO! Scooby & Shaggy và hồn ma bí ẩn,1,"459,000",,"459,000"
170002,15/07/2023,PL6676,River-Rafting Tube,1,"189,000","75,000","114,000"
170003,15/07/2023,TM-869689,Tomica Handy Map,1,"439,000","131,000","308,000"
170004,15/07/2023,TM-809067,HR13 Water Cannon Motor Bike,1,"120,000","60,000","60,000"
170005,15/07/2023,TM-874430,Build City Sushiro,1,"199,000","99,000","100,000"
,,TM-981114,Build City Shop In Your Town,1,"199,000","99,000","100,000"
170006,15/07/2023,AQB-31048,Bộ Hạt Nhựa Sáng Tạo AQB_Chủ Đề Đá Quý,1,"159,000","47,000","112,000"
170007,15/07/2023,TM-822899,Corot Olaf,1,"160,000","80,000","80,000"
,,TM-820437,Dream TF Nemesis Prime,1,"140,000","70,000","70,000"
,,TM-392330,92 Toyota Ractis,1,"89,000","44,000","45,000"
,,TM-875017,Toystory 09  Ham And Andy'S Chair,1,"180,000","90,000","90,000"
,,TM-803591,Dream Time Bokan,1,"160,000","80,000","80,000"
,,TM-134718,Xe Tomica Pals Woody,1,"429,000","171,000","258,000"
,,AQB-79278,Dazzling Ring Set,1,"159,000","47,000","112,000"
,,AQB-31048,Bộ Hạt Nhựa Sáng Tạo AQB_Chủ Đề Đá Quý,1,"159,000","47,000","112,000"
,,AQB-31078,Bộ Hạt Nhựa Sáng TạoAQB_ Chủ Đề Sở Thú,1,"159,000","47,000","112,000"
,,TM-813996,Đồ chơi mô hình E5 & E6 Connecting Set,1,"950,000","380,000","570,000"
,,TM-856467,DM Zootopia Finnick Ban,1,"180,000","90,000","90,000"
,,TM-470700,Shinkansen Super Komachi Set,1,"1,190,000","714,000","476,000"
,,EP-98866,Fe 30Cm Chocolate Rabbit,1,"1,290,000","903,000","387,000"
,,EP-98189,Đồ chơi 17 SF Cake shop novelty,1,,,
170008,15/07/2023,AQB-79178,Hạt AQB (loại kim cương),1,"149,000","44,000","105,000"
,,AQB-79288,BP Crystal Charm Set,1,"159,000","47,000","112,000"
170009,15/07/2023,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,1,"159,000","47,000","112,000"
,,AQB-79218,BP 3D Animal Set,1,"159,000","47,000","112,000"
,,AQB-31078,Bộ Hạt Nhựa Sáng TạoAQB_ Chủ Đề Sở Thú,1,"159,000","47,000","112,000"
170010,15/07/2023,TM-866312,Tomica Dream Hello Kitty Collection B'17,2,"180,000","180,000","180,000"
,,AQB-79238,Hạt AQB_Vòng đeo tay,1,"159,000","47,000","112,000"
,,AQB-79278,Dazzling Ring Set,1,"159,000","47,000","112,000"
,,AQB-79288,BP Crystal Charm Set,1,"159,000","47,000","112,000"
170011,15/07/2023,PL5210,Great Dane With Puppy,1,"329,000","131,000","198,000"
,,PL5212,Dalmatians With Puppy,1,"329,000","131,000","198,000"
,,PL6691,Skyjet,1,"429,000","171,000","258,000"
,,PL6150,Celebrity on the Red Carpet,1,"449,000","179,000","270,000"
,,PL6654,Koala Family,1,"249,000","99,000","150,000"
,,PL5380,Dog Walker,1,"169,000","84,000","85,000"
,,PL5379,Window Cleaner,1,"169,000","84,000","85,000"
,,PL5376,Young Explorer with Otters,1,"169,000","84,000","85,000"
,,PL5382,Boy with Go-Kart,1,"169,000","84,000","85,000"
,,PL5374,Ice Sculptor,1,"169,000","84,000","85,000"
,,PL5143,Princess with Pegasus Carriage,1,"799,000","319,000","480,000"
,,PL5174,Turbo Racer Playset,1,"849,000","339,000","510,000"
,,PL5664,Tow Truck,1,"1,490,000","596,000","894,000"
,,PL6148,Model with Catwalk,1,"1,529,000","611,000","918,000"
170012,15/07/2023,TM-879596,78 Subaru ImprezaSport (1st),1,"89,000","44,000","45,000"
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
170013,15/07/2023,AQB-31603,Hạt Aquabeads Ngôi sao (Refill),1,"149,000","44,000","105,000"
170014,15/07/2023,AQB-79118,Bộ AQB _Bút cầu vồng,1,"599,000","479,000","120,000"
170015,15/07/2023,TM-879596,78 Subaru ImprezaSport (1st),1,"89,000","44,000","45,000"
,,4.52112E+12,POKEMON WREATH COLLECTION 2 Happiness ,1,"299,000","299,000",
170016,15/07/2023,4.52112E+12,POKEMON Garden ,1,"349,000","349,000",
170017,15/07/2023,EE33609,Cửa hàng thực phẩm,1,"1,490,000","298,000","1,192,000"
170018,15/07/2023,TM-813903,Hắc Long Thần Chiến,2,"349,000","209,000","489,000"
170019,15/07/2023,RB-8840,Rubik's 3x3,1,"349,000","279,000","70,000"
170020,15/07/2023,TM-813903,Hắc Long Thần Chiến,2,"349,000","209,000","489,000"
170021,15/07/2023,TM-971580,Lw-15 Phụ Kiện Váy Cưới Đính Hoa,1,"360,000","72,000","288,000"
,,TM-117964,Phụ Kiện Licca Sushi Shop,1,"360,000","72,000","288,000"
170022,15/07/2023,TM-801733,14 Formula Renault 3.5 SP,1,"89,000","44,000","45,000"
170023,15/07/2023,TM-129226,LW-16 Mermaid Resort,1,"489,000","97,000","392,000"
,,TM-136057,LW-10 Đầm Licca màu hồng,1,"360,000","72,000","288,000"
170024,15/07/2023,PL6645,Tiger Family,1,"449,000","179,000","270,000"
,,PL6640,Giraffe with Calf,1,"449,000","179,000","270,000"
,,PL6642,Lion Family,1,"449,000","179,000","270,000"
,,PL4284,Master Bedroom,1,"679,000","271,000","408,000"
,,TM-820437,Dream TF Nemesis Prime,1,"140,000","70,000","70,000"
,,PL70286,SCOOBY-DOO! Bộ máy bí ẩn,1,"1,790,000","1,074,000","716,000"
,,PL70287,SCOOBY-DOO! Scooby & Shaggy và hồn ma bí ẩn,1,"459,000",,"459,000"
170025,15/07/2023,SG 425,Sóc lăn hạt,1,"449,000","449,000",
170026,15/07/2023,PL70287,SCOOBY-DOO! Scooby & Shaggy và hồn ma bí ẩn,1,"459,000","229,000","230,000"
170027,15/07/2023,TM-392460,120 Nissan Leaf SP,1,"89,000","44,000","45,000"
,,TM-392484,120 Nissan Leaf,1,"89,000","44,000","45,000"
170028,15/07/2023,TM-801115,14 Formula Renault 3.5,1,"89,000","44,000","45,000"
170029,15/07/2023,TM-824817,8 Suzuki Alto,1,"89,000","44,000","45,000"
,,TM-392484,120 Nissan Leaf,1,"89,000","44,000","45,000"
170030,15/07/2023,TM-134718,Xe Tomica Pals Woody,1,"429,000","171,000","258,000"
,,TM-134725,Xe Tomica Pals Buzz,1,"429,000","171,000","258,000"
,,TM-801115,14 Formula Renault 3.5,1,"89,000","44,000","45,000"
,,4.5731E+12,POKEPLA 43 CHARIZARD BATTLEVer. & DRAGONITE ,1,"549,000","549,000",
,,TM-397618,07 Impreza WRX,1,"89,000","44,000","45,000"
,,4.54966E+12,POKEMON KIDS TRAVELING FRIENDS ,1,"99,000","99,000",
,,4.5731E+12,POKEPLA 52 Gyarados,1,"549,000","549,000",
170031,15/07/2023,SG 098,Thử thách Đảo kho báu,1,"590,000","590,000",
170032,15/07/2023,TM-884514,B-41 Bộ Con Quay Wild Wyvern. V.O,1,"379,000","74,000","305,000"
,,TM-861096,B-40 Beybladeburst Launcher Grip,1,"199,000","25,000","174,000"
,,TM-833345,B-12 Bộ Con Quay Deathsizer,1,"379,000","74,000","305,000"
,,TM-861096,B-40 Beybladeburst Launcher Grip,1,"199,000","25,000","174,000"
170033,15/07/2023,OP-30002.13,Ba lô hình ốc sên Oops,1,"499,000","249,000","250,000"
170034,15/07/2023,MAG-715015,Bộ mở rộng 30 mảnh,1,"1,290,000","1,090,000","200,000"
,,4.5731E+12,POKEPLA 47 SELECT SERIES Greninja,1,"499,000","499,000",
170035,15/07/2023,TM-856436,DM Zootopia Judy Mini-Patrole car,1,"180,000","90,000","90,000"
,,TM-809142,HR16 Emergency Bike,1,"120,000","60,000","60,000"
170036,15/07/2023,MAG-701003,Bộ cơ bản 14 mảnh,1,"690,000","490,000","200,000"
170037,15/07/2023,MAG-715018,Con Quay Thông Minh Magformers,1,"490,000","392,000","98,000"
170038,15/07/2023,AQB-31088,Bộ Hạt Nhựa Sáng Tạo AQB_ Chủ Đề Vườn Hoa,1,"159,000","47,000","112,000"
170039,15/07/2023,TM-392644,105 Suzuki MR Wagon,1,"89,000","44,000","45,000"
,,TM-841906,SC-07 Star Wars Star Cars,1,"199,000","99,000","100,000"
190001,15/07/2023,MAG-715018,Con Quay Thông Minh Magformers,1,"490,000","392,000","98,000"
190002,15/07/2023,TM-883494,DX Parking T-Kun Carrier Truck,1,"749,000","224,000","525,000"
,,TM-842415,Tomica Lucky Draw Hello Kitty,3,"160,000","240,000","240,000"
,,TM-824817,8 Suzuki Alto,1,"89,000","44,000","45,000"
,,TM-359579,61 Suzuki Alto,1,"89,000","44,000","45,000"
,,TM-820420,Dream TF Bumblebee,1,"140,000","70,000","70,000"
,,TM-844723,Tomica Toy Story Woody And Rc,1,"279,000","111,000","168,000"
,,TM-856436,DM Zootopia Judy Mini-Patrole car,1,"180,000","90,000","90,000"
,,TM-806516,DM-02 Chim Chim alien,1,"160,000","80,000","80,000"
,,TM-844716,Tomica Toy Story  Jessie And Toy Box Carriage,1,"279,000","111,000","168,000"
,,TM-806707,DM-03 Speedway star buzz,1,"160,000","80,000","80,000"
,,TM-814337,Dream star Maleficent,1,"160,000","80,000","80,000"
,,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",
190003,15/07/2023,PL70677,Set phụ kiện cửa hàng thời trang ,1,"349,000","279,000","70,000"
,,TM-975687,Mini Bey Stadium,1,"49,000","14,000","35,000"
,,TM-965992,Mini-Bey Starter Assortment,1,"59,000","18,000","41,000"
,,TM-965992,Mini-Bey Starter Assortment,1,"59,000","17,000","42,000"
190004,15/07/2023,SG 301,Thử thách IQ Digits,2,"329,000","658,000",
190005,15/07/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
190006,15/07/2023,SG 425,Sóc lăn hạt,1,"449,000","449,000",
190007,15/07/2023,TM-884514,B-41 Bộ Con Quay Wild Wyvern. V.O,1,"379,000","74,000","305,000"
,,TM-861096,B-40 Beybladeburst Launcher Grip,1,"199,000","25,000","174,000"
190008,15/07/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",
,,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","425,000","24,000"
,,SG 425,Sóc lăn hạt,1,"449,000","425,000","24,000"
190009,15/07/2023,TM-884514,B-41 Bộ Con Quay Wild Wyvern. V.O,1,"379,000","74,000","305,000"
,,TM-861096,B-40 Beybladeburst Launcher Grip,1,"199,000","25,000","174,000"
,,TM-861096,B-40 Beybladeburst Launcher Grip,1,"199,000","25,000","174,000"
,,TM-884514,B-41 Bộ Con Quay Wild Wyvern. V.O,1,"379,000","74,000","305,000"
190010,15/07/2023,MAG-701005,Bộ cơ bản 30 mảnh,1,"1,290,000","990,000","300,000"
,,MAG-707024,Bộ Bánh Xe Khổng Lồ 20 Mảnh,1,"1,190,000","1,190,000",
190011,15/07/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",
190012,15/07/2023,4.52112E+12,POKEMON Forest 7,1,"299,000","299,000",
SO0001,15/07/2023,TM-110699,Princess Room,1,"1,299,000","1,299,000",
,,TM-141419,Bộ Búp Bê Công Chúa Cao Cấp,1,"749,000","149,000","600,000"
SO0003,15/07/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",
SO0004,15/07/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",
SO0005,15/07/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
SO0006,15/07/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
SO0007,15/07/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
SO0008,15/07/2023,HP73322,Bể cá cầu vồng Harp,1,"1,590,000","1,590,000",
SO0009,15/07/2023,POP-030/2018,Tomica Mini Display Case,3,"459,000","360,000","1,017,000"
SO0010,15/07/2023,AN4022Z,Khủng long TYRANNOSAURUS REX,1,"349,000","349,000",
SO0011,15/07/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",
SO0012,15/07/2023,DL32694,Xe Cấp Cứu Bệnh Viện Dalimi,1,"1,190,000","690,000","500,000"
SO0013,15/07/2023,TM-879596,78 Subaru ImprezaSport (1st),1,"89,000","44,000","45,000"
,,TM-439073,61 BMW Z4,1,"89,000","44,000","45,000"
SO0014,15/07/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",
,,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",
SO0015,15/07/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",
20001,16/07/2023,TM-833291,B-03 Bộ Con Quay Ragna,1,"379,000","74,000","305,000"
,,TM-861096,B-40 Beybladeburst Launcher Grip,1,"199,000","25,000","174,000"
20002,16/07/2023,TM-884514,B-41 Bộ Con Quay Wild Wyvern. V.O,1,"379,000","74,000","305,000"
,,TM-861096,B-40 Beybladeburst Launcher Grip,1,"199,000","25,000","174,000"
20003,16/07/2023,MAG-707022,Bộ Xe Đua Kart Rally (Kèm Nhân Vật) Magformers,1,"590,000","590,000",
20004,16/07/2023,MAG-701005,Bộ cơ bản 30 mảnh,1,"1,290,000","990,000","300,000"
20005,16/07/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",
20006,16/07/2023,TM-474784,Police Car Shoot Base,1,"790,000","474,000","316,000"
,,TM-820420,Dream TF Bumblebee,1,"140,000","70,000","70,000"
20007,16/07/2023,DL73243,Máy Hút Bụi Cầm Tay Dalimi,1,"890,000","890,000",
20008,16/07/2023,AQB-32588,Hạt AQB màu hồng (loại tròn),1,"139,000","41,000","98,000"
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,"89,000","89,000",
20009,16/07/2023,TM-866312,Tomica Dream Hello Kitty Collection B'17,1,"180,000","90,000","90,000"
