bill,date,code,sp,quantity,price,revenue,discount,%
150012,13/02/22,SG 477,Thử thách IQ Link,1,249000,249000,0,0
150015,13/02/22,SG 445,Thử thách Quả táo xoắn não,1,399000,399000,0,0
190003,13/02/22,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
20002,15/02/22,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
20005,16/02/22,SG 424,Thử thách IQ Arrows,1,249000,211000,38000,0.152610442
,,SG 445,Thử thách Quả táo xoắn não,1,399000,338000,61000,0.152882206
SO0001,16/02/22,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
SO0002,16/02/22,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
,,SG 466,Thử thách IQ Blox,1,249000,249000,0,0
SO0003,16/02/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0004,16/02/22,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
SO0006,16/02/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0011,16/02/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0017,16/02/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0020,16/02/22,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
SO0024,16/02/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,531000,59000,0.1
SO0025,16/02/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0026,16/02/22,SG 455,Thử thách IQ Pro,1,249000,211000,38000,0.152610442
,,SG 412,Ghép hình lập phương,1,399000,338000,61000,0.152882206
SO0028,16/02/22,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
SO0030,16/02/22,SG 090,Mật mã màu sắc,1,590000,590000,0,0
,,SG 021,Cô bé quàng khăn đỏ,1,690000,690000,0,0
,,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
SO0031,16/02/22,SG 424,Thử thách IQ Arrows,1,249000,249000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
190001,17/02/22,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
20002,18/02/22,SG 488,Thử thách IQ Twist,1,249000,249000,0,0
170003,18/02/22,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
,,SGM 201,Ghép hình lập phương mở rộng,1,499000,399000,100000,0.200400802
190001,18/02/22,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
,,SGM 201,Ghép hình lập phương mở rộng,1,499000,399000,100000,0.200400802
20005,19/02/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SGM 201,Ghép hình lập phương mở rộng,1,499000,399000,100000,0.200400802
20014,19/02/22,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
150001,19/02/22,SG 412,Ghép hình lập phương,1,399000,399000,0,0
190003,19/02/22,SG 412,Ghép hình lập phương,1,399000,399000,0,0
190018,19/02/22,SG 412,Ghép hình lập phương,1,399000,338000,61000,0.152882206
,,SG 444,Thử thách IQ XOXO,1,249000,211000,38000,0.152610442
20003,20/02/22,SG 444,Thử thách IQ XOXO,1,249000,249000,0,0
150005,20/02/22,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
,,SG 422,Thử thách IQ Focus,1,249000,211000,38000,0.152610442
,,SG 445,Thử thách Quả táo xoắn não,1,399000,338000,61000,0.152882206
150019,20/02/22,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
190001,20/02/22,SG 412,Ghép hình lập phương,1,399000,338000,61000,0.152882206
,,SG 455,Thử thách IQ Pro,1,249000,211000,38000,0.152610442
20001,21/02/22,SG 424,Thử thách IQ Arrows,1,249000,249000,0,0
20002,21/02/22,SG 488,Thử thách IQ Twist,1,249000,249000,0,0
190001,22/02/22,SG 455,Thử thách IQ Pro,1,249000,211000,38000,0.152610442
,,SG 412,Ghép hình lập phương,1,399000,338000,61000,0.152882206
20003,23/02/22,SG 412,Ghép hình lập phương,1,399000,399000,0,0
170005,23/02/22,SG 090,Mật mã màu sắc,1,590000,590000,0,0
20001,24/02/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
20004,24/02/22,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
,,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
170002,24/02/22,SG 445,Thử thách Quả táo xoắn não,1,399000,399000,0,0
190003,24/02/22,SG 488,Thử thách IQ Twist,1,249000,249000,0,0
SO0001,24/02/22,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
SO0002,24/02/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0003,24/02/22,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
,,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,531000,59000,0.1
,,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,531000,59000,0.1
,,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,531000,59000,0.1
SO0007,24/02/22,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
,,SG 466,Thử thách IQ Blox,1,249000,249000,0,0
,,SG 477,Thử thách IQ Link,1,249000,249000,0,0
SO0008,24/02/22,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
20003,25/02/22,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
170004,25/02/22,SG 466,Thử thách IQ Blox,1,249000,249000,0,0
170012,25/02/22,SG 488,Thử thách IQ Twist,1,249000,249000,0,0
190004,25/02/22,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
20002,26/02/22,SGM 201,Ghép hình lập phương mở rộng,1,499000,399000,100000,0.200400802
,,SG 477,Thử thách IQ Link,1,249000,249000,0,0
,,SGM 201,Ghép hình lập phương mở rộng,1,499000,399000,100000,0.200400802
190001,26/02/22,SG 090,Mật mã màu sắc,1,590000,590000,0,0
20002,27/02/22,SG 444,Thử thách IQ XOXO,1,249000,249000,0,0
150010,27/02/22,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
190009,27/02/22,SG 412,Ghép hình lập phương,1,399000,338000,61000,0.152882206
,,SG 455,Thử thách IQ Pro,1,249000,211000,38000,0.152610442
SO0002,27/02/22,SG 021,Cô bé quàng khăn đỏ,1,690000,690000,0,0
SO0003,27/02/22,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
SO0006,27/02/22,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,399000,0,0
SO0016,27/02/22,SG 411,Thử thách IQ ngôi sao,1,249000,211000,38000,0.152610442
,,SG 445,Thử thách Quả táo xoắn não,1,399000,338000,61000,0.152882206
SO0027,27/02/22,SG 090,Mật mã màu sắc,1,590000,531000,59000,0.1
SO0029,27/02/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0035,27/02/22,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
SO0037,27/02/22,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
SO0039,27/02/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,531000,59000,0.1
SO0040,27/02/22,SG 412,Ghép hình lập phương,1,399000,399000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SGM 201,Ghép hình lập phương mở rộng,1,499000,399000,100000,0.200400802
SO0047,27/02/22,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0048,27/02/22,SG 090,Mật mã màu sắc,1,590000,590000,0,0
SO0049,27/02/22,SG 090,Mật mã màu sắc,1,590000,531000,59000,0.1
SO0050,27/02/22,SG 090,Mật mã màu sắc,1,590000,531000,59000,0.1
SO0051,27/02/22,SG 090,Mật mã màu sắc,1,590000,531000,59000,0.1
SO0056,27/02/22,SG 090,Mật mã màu sắc,1,590000,590000,0,0
SO0006,28/02/22,SG 090,Mật mã màu sắc,1,590000,590000,0,0
SO0010,28/02/22,SG 090,Mật mã màu sắc,1,590000,531000,59000,0.1
SO0015,28/02/22,SG 445,Thử thách Quả táo xoắn não,1,399000,399000,0,0
,,SG 412,Ghép hình lập phương,1,399000,399000,0,0
20002,1/3/2022,SG 412,Ghép hình lập phương,1,399000,399000,0,0
20001,3/3/2022,SG 023,Ba chú heo con,1,690000,690000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
150003,3/3/2022,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0001,3/3/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0003,3/3/2022,SG 424,Thử thách IQ Arrows,1,249000,249000,0,0
SO0011,3/3/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
20003,4/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
20008,4/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
150001,4/3/2022,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
20002,5/3/2022,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
20007,5/3/2022,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
20012,5/3/2022,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
150004,5/3/2022,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
150008,5/3/2022,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
150009,5/3/2022,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,531000,59000,0.1
150010,5/3/2022,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
,,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
170010,5/3/2022,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
170012,5/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
,,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
,,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
190013,5/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
SO0002,5/3/2022,SG 023,Ba chú heo con,1,690000,690000,0,0
,,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
SO0006,5/3/2022,SG 425,Sóc lăn hạt,1,399000,319000,80000,0.200501253
SO0007,5/3/2022,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
,,SG 424,Thử thách IQ Arrows,1,249000,249000,0,0
,,SG 444,Thử thách IQ XOXO,1,249000,249000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0013,5/3/2022,SG 425,Sóc lăn hạt,1,399000,399000,0,0
SO0024,5/3/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 444,Thử thách IQ XOXO,1,249000,249000,0,0
SO0035,5/3/2022,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
SO0037,5/3/2022,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
SO0052,5/3/2022,SG 090,Mật mã màu sắc,1,590000,590000,0,0
SO0057,5/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
SO0059,5/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
,,SG 425,Sóc lăn hạt,1,399000,399000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
20006,6/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
170005,6/3/2022,SG 477,Thử thách IQ Link,1,249000,249000,0,0
190005,6/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
190015,6/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
20003,7/3/2022,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
SO0001,7/3/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0007,7/3/2022,SG 444,Thử thách IQ XOXO,1,249000,249000,0,0
,,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
20009,8/3/2022,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
170013,8/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
SO0005,8/3/2022,SG 090,Mật mã màu sắc,1,590000,590000,0,0
SO0019,8/3/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150001,9/3/2022,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
150005,9/3/2022,SG 444,Thử thách IQ XOXO,1,249000,199000,50000,0.200803213
,,SG 444,Thử thách IQ XOXO,1,249000,249000,0,0
150008,9/3/2022,SG 466,Thử thách IQ Blox,1,249000,199000,50000,0.200803213
,,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
150009,9/3/2022,SG 466,Thử thách IQ Blox,1,249000,249000,0,0
150014,9/3/2022,SG 444,Thử thách IQ XOXO,1,249000,249000,0,0
150015,9/3/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
150016,9/3/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
170004,9/3/2022,SG 444,Thử thách IQ XOXO,1,249000,249000,0,0
20002,10/3/2022,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
150001,10/3/2022,SG 444,Thử thách IQ XOXO,1,249000,249000,0,0
150002,10/3/2022,SG 477,Thử thách IQ Link,1,249000,249000,0,0
150006,10/3/2022,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
150008,10/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
170003,10/3/2022,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
,,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
190001,10/3/2022,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
,,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
SO0003,10/3/2022,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
SO0008,10/3/2022,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
,,SG 425,Sóc lăn hạt,1,399000,319000,80000,0.200501253
20002,11/3/2022,SG 444,Thử thách IQ XOXO,1,249000,249000,0,0
,,SG 477,Thử thách IQ Link,1,249000,249000,0,0
,,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
,,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
,,SG 424,Thử thách IQ Arrows,1,249000,249000,0,0
,,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
150002,11/3/2022,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
150003,11/3/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150004,11/3/2022,SG 467,Thử thách IQ Circuit,1,279000,229000,50000,0.17921147
,,SG 477,Thử thách IQ Link,1,249000,249000,0,0
,,SG 455,Thử thách IQ Pro,1,249000,199000,50000,0.200803213
,,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
,,SG 424,Thử thách IQ Arrows,1,249000,199000,50000,0.200803213
,,SG 424,Thử thách IQ Arrows,1,249000,249000,0,0
,,SG 444,Thử thách IQ XOXO,1,249000,249000,0,0
,,SG 444,Thử thách IQ XOXO,1,249000,199000,50000,0.200803213
150007,11/3/2022,SG 477,Thử thách IQ Link,1,249000,,249000,1
,,SG 444,Thử thách IQ XOXO,1,249000,249000,0,0
150008,11/3/2022,SG 467,Thử thách IQ Circuit,1,279000,199000,80000,0.286738351
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150009,11/3/2022,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
150010,11/3/2022,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
150011,11/3/2022,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
150015,11/3/2022,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
170005,11/3/2022,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
,,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
20013,12/3/2022,SG 445,Thử thách Quả táo xoắn não,1,399000,319000,80000,0.200501253
150003,12/3/2022,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
,,SG 455,Thử thách IQ Pro,1,249000,199000,50000,0.200803213
,,SG 466,Thử thách IQ Blox,1,249000,249000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150007,12/3/2022,SG 424,Thử thách IQ Arrows,1,249000,249000,0,0
150008,12/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
150009,12/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
,,SG 444,Thử thách IQ XOXO,1,249000,199000,50000,0.200803213
150012,12/3/2022,SG 424,Thử thách IQ Arrows,1,249000,249000,0,0
150013,12/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
,,SG 424,Thử thách IQ Arrows,1,249000,199000,50000,0.200803213
150014,12/3/2022,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
150016,12/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
150017,12/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
,,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150020,12/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
150021,12/3/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150024,12/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
150025,12/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
,,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
,,SG 424,Thử thách IQ Arrows,1,249000,249000,0,0
150027,12/3/2022,SG 444,Thử thách IQ XOXO,1,249000,199000,50000,0.200803213
,,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
,,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150029,12/3/2022,SG 455,Thử thách IQ Pro,1,249000,199000,50000,0.200803213
,,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
150030,12/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
,,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
,,SG 424,Thử thách IQ Arrows,1,249000,249000,0,0
150033,12/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
150035,12/3/2022,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
150037,12/3/2022,SG 477,Thử thách IQ Link,1,249000,249000,0,0
,,SG 424,Thử thách IQ Arrows,1,249000,249000,0,0
,,SG 444,Thử thách IQ XOXO,1,249000,249000,0,0
150045,12/3/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 023,Ba chú heo con,1,690000,690000,0,0
150050,12/3/2022,SG 477,Thử thách IQ Link,1,249000,249000,0,0
150051,12/3/2022,SG 424,Thử thách IQ Arrows,1,249000,249000,0,0
170005,12/3/2022,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
170009,12/3/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 425,Sóc lăn hạt,1,399000,319000,80000,0.200501253
170020,12/3/2022,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
170021,12/3/2022,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
190006,12/3/2022,SG 477,Thử thách IQ Link,1,249000,249000,0,0
20002,13/03/22,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
20020,13/03/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 477,Thử thách IQ Link,1,249000,249000,0,0
150004,13/03/22,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
150005,13/03/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150006,13/03/22,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
,,SG 477,Thử thách IQ Link,1,249000,199000,50000,0.200803213
,,SG 488,Thử thách IQ Twist,1,249000,249000,0,0
150008,13/03/22,SG 467,Thử thách IQ Circuit,1,279000,199000,80000,0.286738351
,,SG 477,Thử thách IQ Link,1,249000,249000,0,0
150009,13/03/22,SGM 201,Ghép hình lập phương mở rộng,1,499000,449000,50000,0.100200401
,,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,531000,59000,0.1
,,SG 455,Thử thách IQ Pro,1,249000,249000,0,0
150012,13/03/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150013,13/03/22,SG 488,Thử thách IQ Twist,1,249000,249000,0,0
150014,13/03/22,SG 477,Thử thách IQ Link,1,249000,249000,0,0
150015,13/03/22,SG 466,Thử thách IQ Blox,1,249000,249000,0,0
150016,13/03/22,SG 444,Thử thách IQ XOXO,1,249000,249000,0,0
150017,13/03/22,SG 424,Thử thách IQ Arrows,1,249000,249000,0,0
,,SG 488,Thử thách IQ Twist,1,249000,199000,50000,0.200803213
,,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
150018,13/03/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
,,SG 444,Thử thách IQ XOXO,1,249000,199000,50000,0.200803213
,,SG 488,Thử thách IQ Twist,1,249000,199000,50000,0.200803213
,,SG 466,Thử thách IQ Blox,1,249000,249000,0,0
150022,13/03/22,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
,,SG 444,Thử thách IQ XOXO,1,249000,199000,50000,0.200803213
150024,13/03/22,SG 488,Thử thách IQ Twist,1,249000,199000,50000,0.200803213
,,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
150026,13/03/22,SG 467,Thử thách IQ Circuit,1,279000,199000,80000,0.286738351
,,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
150027,13/03/22,SG 467,Thử thách IQ Circuit,1,279000,199000,80000,0.286738351
,,SG 424,Thử thách IQ Arrows,1,249000,249000,0,0
150028,13/03/22,SG 444,Thử thách IQ XOXO,1,249000,249000,0,0
150029,13/03/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150030,13/03/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 488,Thử thách IQ Twist,1,249000,249000,0,0
150033,13/03/22,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
150034,13/03/22,SG 477,Thử thách IQ Link,1,249000,199000,50000,0.200803213
,,SG 444,Thử thách IQ XOXO,1,249000,249000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150036,13/03/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 422,Thử thách IQ Focus,1,249000,249000,0,0
150038,13/03/22,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
150039,13/03/22,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
150040,13/03/22,SG 488,Thử thách IQ Twist,1,249000,249000,0,0
150041,13/03/22,SG 488,Thử thách IQ Twist,1,249000,249000,0,0
150043,13/03/22,SG 424,Thử thách IQ Arrows,1,249000,249000,0,0
150044,13/03/22,SG 444,Thử thách IQ XOXO,1,249000,249000,0,0
150045,13/03/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150046,13/03/22,SG 488,Thử thách IQ Twist,1,249000,249000,0,0
150047,13/03/22,SG 477,Thử thách IQ Link,1,249000,249000,0,0
150048,13/03/22,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
150049,13/03/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150050,13/03/22,SG 412,Ghép hình lập phương,1,399000,359000,40000,0.100250627
150051,13/03/22,SG 094,Thử thách Đại chiến Tàu hải tặc,1,590000,531000,59000,0.1
150052,13/03/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150053,13/03/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
150054,13/03/22,SG 424,Thử thách IQ Arrows,1,249000,249000,0,0
150055,13/03/22,SG 423,Thử thách IQ hạt tròn,1,249000,249000,0,0
