bill,date,code,sp,quantity,price,revenue,discount,%
150013,3/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
,,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","449,000",,0
150014,3/5/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
150015,3/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150016,3/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
150017,3/5/2023,SG 423,Thử thách IQ hạt tròn,2,"279,000","558,000",,0
170002,3/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
170003,3/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
170006,3/5/2023,SG 306,Thử thách IQ Twins,1,"279,000","279,000",,0
170008,3/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
170012,3/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
170013,3/5/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",,0
170014,3/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
170015,3/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
170016,3/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
,,SG 306,Thử thách IQ Twins,1,"279,000","279,000",,0
190007,3/5/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
190009,3/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
190010,3/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
190011,3/5/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
SO0001,3/5/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
,3/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20001,4/5/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
,,SG 306,Thử thách IQ Twins,1,"279,000","279,000",,0
,,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
,,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
20003,4/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20004,4/5/2023,SG 423,Thử thách IQ hạt tròn,2,"279,000","558,000",,0
20006,4/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20007,4/5/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
,,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
150001,4/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150003,4/5/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
150004,4/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150007,4/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150009,4/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
170004,4/5/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
SO0001,4/5/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
SO0003,4/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
,4/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20002,5/5/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
20003,5/5/2023,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","449,000",,0
20005,5/5/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
20008,5/5/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
20009,5/5/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
20015,5/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
,,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,"590,000","590,000",,0
150002,5/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150005,5/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150006,5/5/2023,SG 479,Thử thách IQ Six Pro,4,"279,000","1,116,000",,0
,,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
170004,5/5/2023,SG 024,Công Chúa Bạch Tuyết,1,"690,000","690,000",,0
170006,5/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
170007,5/5/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",,0
170009,5/5/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",,0
190001,5/5/2023,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","449,000",,0
190002,5/5/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
190003,5/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
SO0001,5/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
SO0002,5/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
,,SG 425,Sóc lăn hạt,1,"449,000","449,000",,0
SO0004,5/5/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
SO0005,5/5/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
,,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
,5/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
20002,6/5/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
20008,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20010,6/5/2023,SG 306,Thử thách IQ Twins,1,"279,000","279,000",,0
20012,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20014,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20015,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20020,6/5/2023,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,"590,000","590,000",,0
,,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20025,6/5/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
150003,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150004,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150005,6/5/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
150006,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150007,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150009,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150010,6/5/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
150011,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150012,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150013,6/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
150015,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
,,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
150017,6/5/2023,SG 455,Thử thách IQ Pro,2,"279,000","558,000",,0
150018,6/5/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
150019,6/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
,,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
150020,6/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
150021,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
170002,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
170004,6/5/2023,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,"590,000","590,000",,0
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
170012,6/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
170013,6/5/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
170016,6/5/2023,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,"590,000","590,000",,0
,,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","449,000",,0
170017,6/5/2023,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","449,000",,0
190001,6/5/2023,SG 302,Thử thách IQ Love,2,"329,000","658,000",,0
190002,6/5/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
190004,6/5/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
190006,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
190007,6/5/2023,SG 425,Sóc lăn hạt,1,"449,000","449,000",,0
190009,6/5/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
190012,6/5/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
190013,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
SO0001,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
SO0002,6/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
,6/5/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
20002,7/5/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
20005,7/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20010,7/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20011,7/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
,,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
20012,7/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20017,7/5/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20020,7/5/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20021,7/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20022,7/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150005,7/5/2023,SG 425,Sóc lăn hạt,1,"449,000","449,000",,0
150006,7/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
150009,7/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150010,7/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
150011,7/5/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
,,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
150012,7/5/2023,SG 401,Thử thách IQ Mini,2,"149,000","298,000",,0
150014,7/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
150015,7/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150016,7/5/2023,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,"590,000","590,000",,0
150017,7/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
,,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
150018,7/5/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
150019,7/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
170004,7/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
170007,7/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
170010,7/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
170012,7/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
170017,7/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
170018,7/5/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
170019,7/5/2023,SG 455,Thử thách IQ Pro,2,"279,000","558,000",,0
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
170020,7/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
190002,7/5/2023,SG 455,Thử thách IQ Pro,2,"279,000","558,000",,0
,,SG 302,Thử thách IQ Love,2,"329,000","658,000",,0
190003,7/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
190004,7/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
190005,7/5/2023,SG 306,Thử thách IQ Twins,1,"279,000","279,000",,0
190006,7/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
190007,7/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
190010,7/5/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
190012,7/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
190013,7/5/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
SO0002,7/5/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
SO0003,7/5/2023,SG 306,Thử thách IQ Twins,1,"279,000","279,000",,0
,,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
,7/5/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
150001,8/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150002,8/5/2023,SG 401,Thử thách IQ Mini,3,"149,000","447,000",,0
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
170003,8/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
SO0001,8/5/2023,SG 467,Thử thách IQ Circuit,1,"279,000","210,000","69,000",0.25
SO0002,8/5/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
,,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
,8/5/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
20001,9/5/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
20002,9/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20003,9/5/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
20005,9/5/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
150001,9/5/2023,SG 302,Thử thách IQ Love,2,"329,000","658,000",,0
150003,9/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
150004,9/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150005,9/5/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
150008,9/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150010,9/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150011,9/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
,,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
150013,9/5/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
SO0001,9/5/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",,0
SO0002,9/5/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
,,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
SO0003,9/5/2023,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,"590,000","590,000",,0
SO0004,9/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
,9/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20005,10/5/2023,SG 401,Thử thách IQ Mini,3,"149,000","447,000",,0
,,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
150003,10/5/2023,SG 479,Thử thách IQ Six Pro,10,"279,000","2,790,000",,0
150004,10/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
150005,10/5/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
,,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
,,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
,,SG 455,Thử thách IQ Pro,2,"279,000","558,000",,0
150006,10/5/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
150007,10/5/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
150008,10/5/2023,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","399,000","50,000",0.11
,,SG 425,Sóc lăn hạt,1,"449,000","399,000","50,000",0.11
170002,10/5/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
,,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,"590,000","590,000",,0
,,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",,0
170005,10/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
170006,10/5/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
190003,10/5/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
190004,10/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
SO0001,10/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
SO0002,10/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
SO0003,10/5/2023,SG 306,Thử thách IQ Twins,1,"279,000","279,000",,0
SO0004,10/5/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
SO0005,10/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20001,11/5/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
20002,11/5/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
20005,11/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150001,11/5/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
150003,11/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
150004,11/5/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
150005,11/5/2023,SG 306,Thử thách IQ Twins,1,"279,000","279,000",,0
150006,11/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
150007,11/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150008,11/5/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
170002,11/5/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
,,SG 306,Thử thách IQ Twins,1,"279,000","279,000",,0
,,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
190001,11/5/2023,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","449,000",,0
190003,11/5/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
190004,11/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
SO0004,11/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
SO0046,11/5/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
SO0047,11/5/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
SO0059,11/5/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",,0
SO0061,11/5/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
SO0062,11/5/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
,,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
150002,12/5/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
,,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
,,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",,0
150003,12/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
,,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,"590,000","590,000",,0
150005,12/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150008,12/5/2023,SG 455,Thử thách IQ Pro,2,"279,000","558,000",,0
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
150013,12/5/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
150014,12/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
170003,12/5/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
170007,12/5/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
170009,12/5/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
,,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
190001,12/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
190003,12/5/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
190004,12/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
190005,12/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
SO0001,12/5/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
,,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
SO0003,12/5/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
SO0005,12/5/2023,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","449,000",,0
,,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","449,000",,0
,12/5/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",,0
20001,13/05/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
,,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
20002,13/05/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20003,13/05/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
20009,13/05/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
20010,13/05/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
20012,13/05/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
,,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
,,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
,,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,"590,000","550,000","40,000",0.07
,,SG 093,Thử thách Diamond Quest,1,"590,000","550,000","40,000",0.07
20016,13/05/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
20022,13/05/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
20024,13/05/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
20025,13/05/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
,,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150001,13/05/2023,SG 306,Thử thách IQ Twins,1,"279,000","279,000",,0
,,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","449,000",,0
150002,13/05/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150004,13/05/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
,,SG 425,Sóc lăn hạt,1,"449,000","449,000",,0
150005,13/05/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
150006,13/05/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
150008,13/05/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
150010,13/05/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
150011,13/05/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150012,13/05/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",,0
150013,13/05/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150014,13/05/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
,,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,"590,000","590,000",,0
150015,13/05/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150016,13/05/2023,SG 425,Sóc lăn hạt,1,"449,000","449,000",,0
150017,13/05/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
150018,13/05/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
150019,13/05/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150020,13/05/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
170002,13/05/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
170006,13/05/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
170011,13/05/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
170014,13/05/2023,SG 425,Sóc lăn hạt,1,"449,000","449,000",,0
170016,13/05/2023,SG 306,Thử thách IQ Twins,1,"279,000","279,000",,0
170017,13/05/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
170019,13/05/2023,SG 425,Sóc lăn hạt,1,"449,000","449,000",,0
,,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
190001,13/05/2023,SG 306,Thử thách IQ Twins,1,"279,000","279,000",,0
,,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
SO0002,13/05/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
SO0003,13/05/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
SO0004,13/05/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
,13/05/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
20007,14/05/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
20008,14/05/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
20011,14/05/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
,,SG 401,Thử thách IQ Mini,1,"149,000","119,000","30,000",0.2
20013,14/05/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
20014,14/05/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
20016,14/05/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
150002,14/05/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150003,14/05/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150004,14/05/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
150005,14/05/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150007,14/05/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150008,14/05/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
150009,14/05/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
150010,14/05/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
150011,14/05/2023,SG 401,Thử thách IQ Mini,1,"149,000","149,000",,0
