bill,date,code,sp,quantity,price,revenue,discount
170003,9/1/2023,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
,,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
170004,9/1/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
190001,9/1/2023,4.57E+12,POKEPLA 49 GARDEVOIR (SIRNIGHT),1,449000,449000,
,,4.57E+12,POKEPLA 14 ZEKROM,1,299000,299000,
,,4.57E+12,POKEPLA 13 RESHIRAM,1,299000,299000,
190003,12/1/2023,4.57E+12,POKEPLA 49 GARDEVOIR (SIRNIGHT),1,449000,449000,
170010,14/01/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
170013,14/01/2023,4.57E+12,POKEPLA 49 GARDEVOIR (SIRNIGHT),1,449000,449000,
190008,14/01/2023,4.57E+12,POKEPLA QUICK!! 06 Pochama,1,259000,259000,
SO0011,17/01/2023,4.57E+12,POKEPLA 14 ZEKROM,1,299000,299000,
20002,18/01/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
170006,19/01/2023,4.57E+12,POKEPLA QUICK!! 05 Hibani,1,259000,259000,
20011,26/01/2023,4.57E+12,POKEPLA 49 GARDEVOIR (SIRNIGHT),1,449000,449000,
170013,27/01/2023,4.57E+12,POKEPLA QUICK!! 04 Evee,1,259000,259000,
170003,28/01/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
,,4.57E+12,POKEPLA QUICK!! 08 Mimikyu,1,259000,259000,
170009,28/01/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
20003,30/01/2023,4.57E+12,POKEPLA 49 GARDEVOIR (SIRNIGHT),1,449000,449000,
190001,30/01/2023,4.57E+12,POKEPLA 49 GARDEVOIR (SIRNIGHT),1,449000,449000,
20004,31/01/2023,4.57E+12,POKEPLA 49 GARDEVOIR (SIRNIGHT),1,449000,449000,
170001,31/01/2023,4.57E+12,POKEPLA QUICK!! 06 Pochama,1,259000,259000,
,,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
170021,4/2/2023,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
170004,8/2/2023,4.57E+12,POKEPLA 42 EEVEE,1,299000,299000,
,,4.57E+12,POKEPLA QUICK!! 07 Eevee (Sleeping Pose),1,259000,259000,
,,4.57E+12,POKEPLA QUICK!! 06 Pochama,1,259000,259000,
,,4.57E+12,POKEPLA QUICK!! 04 Evee,1,259000,259000,
,,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
,,4.57E+12,POKEPLA QUICK!! 05 Hibani,1,259000,259000,
170021,11/2/2023,4.57E+12,POKEPLA QUICK!! 10 ROWLET,1,259000,259000,
170023,11/2/2023,4.57E+12,POKEPLA 49 GARDEVOIR (SIRNIGHT),1,449000,449000,
190001,15/02/2023,4.57E+12,POKEPLA 49 GARDEVOIR (SIRNIGHT),1,449000,449000,
170008,18/02/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
170009,18/02/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
170010,18/02/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
,,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
170021,18/02/2023,4.57E+12,POKEPLA 46 Rayquaza,1,599000,599000,
,,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
190006,19/02/2023,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
190007,19/02/2023,4.57E+12,POKEPLA 52 Gyarados,1,549000,549000,
190005,20/02/2023,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
170003,21/02/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
190004,21/02/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
20006,23/02/2023,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
170004,23/02/2023,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
190002,23/02/2023,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
20005,24/02/2023,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
20012,24/02/2023,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
170002,24/02/2023,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
,,4.57E+12,POKEPLA QUICK!! 05 Hibani,1,259000,259000,
170010,24/02/2023,4.57E+12,POKEPLA 43 CHARIZARD BATTLEVer. & DRAGONITE ,1,549000,549000,
190005,24/02/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
,,4.57E+12,POKEPLA 42 EEVEE,1,299000,299000,
20014,25/02/2023,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
,,4.57E+12,POKEPLA 05 HO-OH,1,299000,299000,
,,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
170003,25/02/2023,4.57E+12,POKEPLA 43 CHARIZARD BATTLEVer. & DRAGONITE ,1,549000,549000,
170025,25/02/2023,4.57E+12,POKEPLA 46 Rayquaza,1,599000,599000,
190001,25/02/2023,4.57E+12,POKEPLA 46 Rayquaza,1,599000,599000,
190005,25/02/2023,4.57E+12,POKEPLA 42 EEVEE,1,299000,299000,
190010,25/02/2023,4.57E+12,POKEPLA 46 Rayquaza,1,599000,599000,
190012,25/02/2023,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
,,4.57E+12,POKEPLA 42 EEVEE,2,299000,598000,
170008,26/02/2023,4.57E+12,POKEPLA 52 Gyarados,1,549000,549000,
170017,26/02/2023,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
,,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
190001,26/02/2023,4.57E+12,POKEPLA 05 HO-OH,1,299000,299000,
190006,26/02/2023,4.57E+12,POKEPLA 05 HO-OH,1,299000,299000,
170004,27/02/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
170005,28/02/2023,4.57E+12,POKEPLA 43 CHARIZARD BATTLEVer. & DRAGONITE ,1,549000,549000,
190002,28/02/2023,4.57E+12,POKEPLA 42 EEVEE,1,299000,299000,
190004,1/3/2023,4.57E+12,POKEPLA 43 CHARIZARD BATTLEVer. & DRAGONITE ,1,549000,549000,
170007,3/3/2023,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
,,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
20018,4/3/2023,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
170006,4/3/2023,4.57E+12,POKEPLA QUICK!! 05 Hibani,1,259000,259000,
170018,4/3/2023,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
190009,4/3/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
20003,5/3/2023,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
20006,5/3/2023,4.57E+12,POKEPLA 05 HO-OH,1,299000,299000,
20009,5/3/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
170003,5/3/2023,4.57E+12,POKEPLA QUICK!! 06 Pochama,1,259000,259000,
190001,6/3/2023,4.57E+12,POKEPLA 52 Gyarados,1,549000,549000,
170007,7/3/2023,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
170009,7/3/2023,4.57E+12,POKEPLA QUICK!! 08 Mimikyu,1,259000,259000,
190007,8/3/2023,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
SO0021,9/3/2023,4.57E+12,POKEPLA 43 CHARIZARD BATTLEVer. & DRAGONITE ,1,549000,549000,
,,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
SO0030,9/3/2023,4.57E+12,POKEPLA 05 HO-OH,1,299000,299000,
170004,10/3/2023,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
20010,11/3/2023,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
170012,11/3/2023,4.57E+12,POKEPLA QUICK!! 08 Mimikyu,1,259000,259000,
170014,11/3/2023,4.57E+12,POKEPLA 05 HO-OH,1,299000,299000,
20002,12/3/2023,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
170027,12/3/2023,4.57E+12,POKEPLA 05 HO-OH,1,299000,299000,
190002,12/3/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
190002,13/03/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
20005,14/03/2023,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
170001,16/03/2023,4.57E+12,POKEPLA 42 EEVEE,1,299000,299000,
170007,16/03/2023,4.57E+12,POKEPLA QUICK!! 04 Evee,1,259000,259000,
,,4.57E+12,POKEPLA 42 EEVEE,1,299000,299000,
170001,17/03/2023,4.57E+12,POKEPLA 05 HO-OH,1,299000,299000,
,,4.57E+12,POKEPLA 52 Gyarados,1,549000,549000,
170005,17/03/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
,,4.57E+12,POKEPLA 46 Rayquaza,1,599000,599000,
,,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
20025,18/03/2023,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
170004,18/03/2023,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
170015,18/03/2023,4.57E+12,POKEPLA QUICK!! 04 Evee,1,259000,259000,
,,4.57E+12,POKEPLA 52 Gyarados,1,549000,549000,
170016,18/03/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
,,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
190009,18/03/2023,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
170003,19/03/2023,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
190003,19/03/2023,4.57E+12,POKEPLA 42 EEVEE,1,299000,299000,
190004,19/03/2023,4.57E+12,POKEPLA 05 HO-OH,1,299000,299000,
20003,20/03/2023,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
,,4.57E+12,POKEPLA 05 HO-OH,1,299000,299000,
20005,20/03/2023,4.57E+12,POKEPLA 42 EEVEE,1,299000,299000,
170003,20/03/2023,4.57E+12,POKEPLA 05 HO-OH,1,299000,299000,
190002,20/03/2023,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
,,4.57E+12,POKEPLA 05 HO-OH,2,299000,598000,
,,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
20005,21/03/2023,4.57E+12,POKEPLA 05 HO-OH,1,299000,299000,
20002,22/03/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
170001,23/03/2023,4.57E+12,POKEPLA QUICK!! 07 Eevee (Sleeping Pose),1,259000,259000,
190003,23/03/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
190004,23/03/2023,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
20006,24/03/2023,4.57E+12,POKEPLA 42 EEVEE,1,299000,299000,
20008,24/03/2023,4.57E+12,POKEPLA 05 HO-OH,1,299000,299000,
170009,24/03/2023,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
190001,24/03/2023,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
170040,25/03/2023,4.57E+12,POKEPLA 05 HO-OH,1,299000,299000,
170051,25/03/2023,4.57E+12,POKEPLA 42 EEVEE,1,299000,299000,
190002,25/03/2023,4.57E+12,POKEPLA 41 PIKACHU,1,299000,299000,
,,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
170001,26/03/2023,4.57E+12,POKEPLA 05 HO-OH,1,299000,299000,
SO0013,27/03/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
170005,28/03/2023,4.57E+12,POKEPLA QUICK!! 07 Eevee (Sleeping Pose),1,259000,259000,
,,4.57E+12,POKEPLA QUICK!! 04 Evee,1,259000,259000,
,,4.57E+12,POKEPLA 42 EEVEE,1,299000,299000,
190001,29/03/2023,4.57E+12,POKEPLA 05 HO-OH,1,299000,299000,
,,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
,,4.57E+12,POKEPLA QUICK!! 11 Charmander,1,259000,259000,
170010,30/03/2023,4.57E+12,POKEPLA 42 EEVEE,1,299000,299000,
20001,31/03/2023,4.57E+12,POKEPLA 32 MEWTWO,1,299000,299000,
20010,1/1/2023,4.98E+12,POKEMON BIG PLUSH#MEW#LUCARIO,1,599000,599000,
170008,1/1/2023,4.98E+12,POKEMON BIG PLUSH～PIKACHU･TEDDIU,1,599000,599000,
170010,2/1/2023,4.98E+12,POKEMON KORORIN FRIENDS ,1,399000,399000,
170012,2/1/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CYNDAQUIL～,1,599000,599000,
190004,2/1/2023,4.98E+12,POKEMON BIG FACE CUSHION#PIKACHU#EEVE,1,599000,599000,
20007,4/1/2023,4.98E+12,POKEMON BIG PLUSH#MEW#LUCARIO,1,599000,599000,
170002,4/1/2023,4.98E+12,POKEMON SUPER BIG PLUSH#PSYDUCK,1,599000,599000,
,,4.98E+12,POKEMON BIG ROUND PLUSH「SWEET KISS」,1,599000,599000,
,,4.98E+12,POKEMON BIG PLUSH～PIKACHU･TEDDIU,1,599000,599000,
,,4.98E+12,POKEMON BIG PLUSH#MEW#LUCARIO,1,599000,599000,
170007,5/1/2023,4.98E+12,POKEMON BIG PLUSH～PIKACHU･TEDDIU,1,599000,599000,
190001,5/1/2023,4.98E+12,POKEMON BIG PLUSH～DRAGONITE～,1,599000,599000,
20012,7/1/2023,4.98E+12,POKEMON BIG ROUND PLUSH「SWEET KISS」,1,599000,599000,
170010,7/1/2023,4.98E+12,POKEMON SUPER BIG PLUSH～TORCHIC～,1,599000,599000,
190001,7/1/2023,4.98E+12,POKEMON SUPER BIG PLUSH～TORCHIC～,1,599000,599000,
190010,7/1/2023,4.98E+12,POKEMON SUPER BIG PLUSH#PSYDUCK,1,599000,599000,
170008,8/1/2023,4.98E+12,POKEMON BIG PLUSH～PIKACHU･TEDDIU,1,599000,599000,
190002,8/1/2023,4.98E+12,POKEMON BIG PLUSH～DRAGONITE～,1,599000,599000,
20003,9/1/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CYNDAQUIL～,1,599000,599000,
190005,11/1/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CYNDAQUIL～,1,599000,599000,
20007,14/01/2023,4.98E+12,POKEMON KORORIN FRIENDS ,1,399000,399000,
20011,14/01/2023,4.98E+12,POKEMON KORORIN FRIENDS ,1,399000,399000,
20011,18/01/2023,4.98E+12,POKEMON BIG ROUND PLUSH「SWEET KISS」,1,599000,599000,
190008,20/01/2023,4.98E+12,POKEMON SUPER BIG PLUSH～TORCHIC～,1,599000,599000,
,,4.98E+12,POKEMON SUPER BIG PLUSH～CYNDAQUIL～,1,599000,599000,
190009,20/01/2023,4.98E+12,POKEMON BIG ROUND PLUSH「SWEET KISS」,1,599000,599000,
190004,21/01/2023,4.98E+12,POKEMON BIG PLUSH～PIKACHU･TEDDIU,1,599000,599000,
190005,21/01/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CYNDAQUIL～,1,599000,599000,
190002,23/01/2023,4.98E+12,POKEMON SUPER BIG PLUSH～TORCHIC～,1,599000,599000,
,,4.98E+12,POKEMON SUPER BIG PLUSH#PSYDUCK,1,599000,599000,
190005,24/01/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CYNDAQUIL～,1,599000,599000,
,,4.98E+12,POKEMON BIG PLUSH～PIKACHU･TEDDIU,1,599000,599000,
20021,26/01/2023,4.98E+12,POKEMON BIG PLUSH～DRAGONITE～,1,599000,599000,
170007,26/01/2023,4.98E+12,POKEMON SUPER BIG PLUSH～TORCHIC～,1,599000,599000,
20009,27/01/2023,4.98E+12,POKEMON BIG PLUSH～PIKACHU･TEDDIU,1,599000,599000,
170017,28/01/2023,4.98E+12,POKEMON BIG PLUSH～PIKACHU･TEDDIU,1,599000,599000,
190003,28/01/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CYNDAQUIL～,1,599000,599000,
170005,29/01/2023,4.98E+12,POKEMON BIG ROUND PLUSH「SWEET KISS」,1,599000,599000,
170014,29/01/2023,4.98E+12,POKEMON KORORIN FRIENDS ,1,399000,399000,
CR2301100433,29/01/2023,4.98E+12,POKEMON BIG ROUND PLUSH「SWEET KISS」,-1,599000,-599000,
,,4.98E+12,POKEMON BIG ROUND PLUSH「SWEET KISS」,1,599000,599000,
170003,3/2/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CYNDAQUIL～,1,599000,599000,
170008,4/2/2023,4.98E+12,POKEMON BIG ROUND PLUSH「SWEET KISS」,1,599000,599000,
190006,4/2/2023,4.98E+12,POKEMON SUPER BIG PLUSH～TORCHIC～,1,599000,599000,
20001,6/2/2023,4.98E+12,POKEMON SUPER BIG PLUSH～TORCHIC～,1,599000,599000,
170002,9/2/2023,4.98E+12,POKEMON BIG ROUND PLUSH「SWEET KISS」,1,599000,599000,
170001,11/2/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CYNDAQUIL～,1,599000,599000,
170014,12/2/2023,4.98E+12,POKEMON BIG PLUSH#MEW#LUCARIO,1,599000,599000,
190002,13/02/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CYNDAQUIL～,1,599000,599000,
170001,15/02/2023,4.98E+12,POKEMON BIG ROUND PLUSH「SWEET KISS」,1,599000,599000,
20007,16/02/2023,4.98E+12,POKEMON SUPER BIG PLUSH～TORCHIC～,1,599000,599000,
190001,18/02/2023,4.98E+12,POKEMON BIG PLUSH～PLUSLE#GLACEO,1,599000,599000,
170012,19/02/2023,4.98E+12,POKEMON BIG PLUSH#SLOWPOKE#MAGI,1,599000,599000,
,,4.98E+12,POKEMON KORORIN FRIENDS ,1,399000,399000,
170014,19/02/2023,4.98E+12,POKEMON BIG PLUSH～AMPHAROS#DED,1,599000,599000,
190003,21/02/2023,4.98E+12,POKEMON SUPER BIG PLUSH ,1,699000,699000,
SO0005,22/02/2023,4.98E+12,POKEMON BIG PLUSH～PLUSLE#GLACEO,1,599000,599000,
20002,23/02/2023,4.98E+12,POKEMON SUPER BIG PLUSH～MEW～,2,699000,1398000,
,,4.98E+12,POKEMON BIG PLUSH～DRAGONITE～,1,599000,599000,
20011,25/02/2023,4.98E+12,POKEMON BIG PLUSH～PLUSLE#GLACEO,1,599000,599000,
,,4.98E+12,POKEMON SUPER BIG PLUSH～MEW～,1,699000,699000,
20013,25/02/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CHARMANDER～,1,699000,699000,
170002,25/02/2023,4.98E+12,POKEMON SUPER BIG PLUSH ,1,699000,699000,
20004,26/02/2023,4.98E+12,POKEMON SUPER BIG PLUSH～DITTO～,1,699000,699000,
170007,26/02/2023,4.98E+12,POKEMON SUPER BIG PLUSH～DITTO～,1,699000,699000,
170020,26/02/2023,4.98E+12,POKEMON SUPER BIG PLUSH～DITTO～,1,699000,699000,
170025,26/02/2023,4.98E+12,POKEMON SUPER BIG PLUSH#PSYDUCK,1,599000,599000,
,,4.98E+12,POKEMON SUPER BIG PLUSH ,1,699000,699000,
170026,26/02/2023,4.98E+12,POKEMON SUPER BIG PLUSH～MEW～,1,699000,699000,
190002,26/02/2023,4.98E+12,POKEMON SUPER BIG PLUSH～DITTO～,1,699000,699000,
190008,26/02/2023,4.98E+12,POKEMON SUPER BIG PLUSH～DITTO～,1,699000,699000,
190002,27/02/2023,4.98E+12,POKEMON BIG PLUSH～AMPHAROS#DED,1,599000,599000,
170002,28/02/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CHARMANDER～,1,699000,699000,
20003,1/3/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CHARMANDER～,1,699000,699000,
20004,1/3/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CHARMANDER～,1,699000,699000,
20002,2/3/2023,4.98E+12,POKEMON SUPER BIG PLUSH ,1,699000,699000,
20006,2/3/2023,4.98E+12,POKEMON SUPER BIG PLUSH ,1,699000,699000,
20002,3/3/2023,4.98E+12,POKEMON BIG PLUSH～AMPHAROS#DED,1,599000,599000,
170002,3/3/2023,4.98E+12,POKEMON SUPER BIG PLUSH～TORCHIC～,1,599000,599000,
170005,3/3/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CHARMANDER～,1,699000,699000,
190003,3/3/2023,4.98E+12,POKEMON SUPER BIG PLUSH ,1,699000,699000,
170009,4/3/2023,4.98E+12,POKEMON BIG PLUSH～PLUSLE#GLACEO,1,599000,599000,
190001,4/3/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CHARMANDER～,1,699000,699000,
170001,6/3/2023,4.98E+12,POKEMON KORORIN FRIENDS ,1,399000,399000,
170003,6/3/2023,4.98E+12,POKEMON BIG ROUND PLUSH「SWEET KISS」,1,599000,599000,
170004,7/3/2023,4.98E+12,POKEMON SUPER BIG PLUSH～TORCHIC～,1,599000,599000,
,,4.98E+12,POKEMON SUPER BIG PLUSH～CHARMANDER～,1,699000,699000,
,,4.98E+12,POKEMON SUPER BIG PLUSH～MEW～,1,699000,699000,
20002,8/3/2023,4.98E+12,POKEMON SUPER BIG PLUSH～MEW～,1,699000,699000,
,,4.98E+12,POKEMON SUPER BIG PLUSH～CHARMANDER～,1,699000,699000,
170005,8/3/2023,4.98E+12,POKEMON BIG PLUSH～DRAGONITE～,1,599000,599000,
170006,8/3/2023,4.98E+12,POKEMON SUPER BIG PLUSH～MEW～,1,699000,699000,
SO0012,9/3/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CHARMANDER～,1,699000,699000,
20002,11/3/2023,4.98E+12,POKEMON SUPER BIG PLUSH～MEW～,2,699000,1398000,
,,4.98E+12,POKEMON SUPER BIG PLUSH～DITTO～,1,699000,699000,
170011,11/3/2023,4.98E+12,POKEMON SUPER BIG PLUSH ,1,699000,699000,
20003,14/03/2023,4.98E+12,POKEMON SUPER BIG PLUSH～DITTO～,1,699000,699000,
,,4.98E+12,POKEMON SUPER BIG PLUSH～TORCHIC～,1,599000,599000,
20007,17/03/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CYNDAQUIL～,1,699000,699000,
190002,17/03/2023,4.98E+12,POKEMON SUPER BIG PLUSH ,1,699000,699000,
20012,18/03/2023,4.98E+12,POKEMON SUPER BIG PLUSH ,1,699000,699000,
20017,18/03/2023,4.98E+12,POKEMON BIG PLUSH～PLUSLE#GLACEO,1,599000,599000,
,,4.98E+12,POKEMON SUPER BIG PLUSH～DITTO～,1,699000,699000,
170020,18/03/2023,4.98E+12,POKEMON SUPER BIG PLUSH～MEW～,1,699000,699000,
190008,18/03/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CHARMANDER～,1,699000,699000,
20008,19/03/2023,4.98E+12,POKEMON BIG PLUSH～AMPHAROS#DED,1,599000,599000,
,,4.98E+12,POKEMON SUPER BIG PLUSH～CYNDAQUIL～,1,699000,699000,
,,4.98E+12,POKEMON BIG ROUND PLUSH「SWEET KISS」,1,599000,599000,
,,4.98E+12,POKEMON BIG PLUSH～PLUSLE#GLACEO,1,599000,599000,
20014,19/03/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CHARMANDER～,1,699000,699000,
190001,19/03/2023,4.98E+12,POKEMON BIG PLUSH～AMPHAROS#DED,1,599000,599000,
190002,19/03/2023,4.98E+12,POKEMON BIG PLUSH～PLUSLE#GLACEO,1,599000,599000,
170006,24/03/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CHARMANDER～,1,699000,699000,
,,4.98E+12,POKEMON SUPER BIG PLUSH～MEW～,1,699000,699000,
,,4.98E+12,POKEMON SUPER BIG PLUSH～CYNDAQUIL～,1,699000,699000,
170018,24/03/2023,4.98E+12,POKEMON SUPER BIG PLUSH～TORCHIC～,1,599000,599000,
170030,25/03/2023,4.98E+12,POKEMON SUPER BIG PLUSH～MEW～,1,699000,699000,
,,4.98E+12,POKEMON KORORIN FRIENDS ,1,399000,399000,
190001,27/03/2023,4.98E+12,POKEMON SUPER BIG PLUSH～MEW～,1,699000,699000,
190002,27/03/2023,4.98E+12,POKEMON SUPER BIG PLUSH～CHARMANDER～,1,699000,699000,
SO0017,31/03/2023,4.98E+12,POKEMON BIG PLUSH～PLUSLE#GLACEO,1,599000,599000,
,,101119_BLA,Fashion colour Bracelet Kit- 13 pcs,1,89000,44000,45000
,,101119_BLA,Fashion colour Bracelet Kit- 13 pcs,1,89000,20000,69000
,,101119_BLA,Fashion colour Bracelet Kit- 13 pcs,1,89000,20000,69000
,,101119_BLA,Fashion colour Bracelet Kit- 13 pcs,1,89000,20000,69000
,,101119_BLA,Fashion colour Bracelet Kit- 13 pcs,1,89000,44000,45000
,,101119_BLU,Rainbow color Bracelet Kit- 13 pcs,1,89000,20000,69000
,,101119_BLU,Rainbow color Bracelet Kit- 13 pcs,1,89000,20000,69000
,,101119_BLU,Rainbow color Bracelet Kit- 13 pcs,1,89000,20000,69000
,,101119_BLU,Rainbow color Bracelet Kit- 13 pcs,1,89000,20000,69000
,,101119_BLU,Rainbow color Bracelet Kit- 13 pcs,1,89000,20000,69000
170008,19/02/2023,101119_BLU,Rainbow color Bracelet Kit- 13 pcs,5,89000,222000,223000
,,101119_BLU,Rainbow color Bracelet Kit- 13 pcs,1,89000,20000,69000
,,101119_PIN,Pastel colour Bracelet Kit- 13 pcs,1,89000,20000,69000
150005,5/2/2023,101120_BLA,Fashion colour Necklace Kit- 25 pcs,1,149000,100000,49000
,,101120_BLA,Fashion colour Necklace Kit- 25 pcs,1,149000,100000,49000
,,101120_BLU,Rainbow colour Necklace Kit- 25 pcs,1,149000,100000,49000
170005,8/2/2023,101120_BLU,Rainbow colour Necklace Kit- 25 pcs,1,149000,149000,
,,101120_PIN,Pastel colour Necklace Kit- 25 pcs,1,149000,100000,49000
,,101120_PIN,Pastel colour Necklace Kit- 25 pcs,1,149000,149000,
SO0013,9/2/2023,101120_PIN,Pastel colour Necklace Kit- 25 pcs,1,149000,149000,
170038,25/03/2023,101120_PIN,Pastel colour Necklace Kit- 25 pcs,1,149000,149000,
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
,,125YYFL,Yoyo Promotion Funnyland,1,139000,,139000
